alliance_name,constituency_id,constituency_name,Candidate,Party,State,Total Independent Candidates,Total Votes (Cr),Sum of total_votes,Vote % of India,Sum of vote_share
Others,35,Karakat,RAJESHWAR PASWAN,Akhil Hind Forward Bloc (Krantikari),Bihar,,0.00 Cr,5006,1,0.49
Others,9,KRISHNAGIRI,RAJESHWARI B.H.,Independent,Tamil Nadu,1,0.00 Cr,799,1,0.07
Others,24,TIRUCHIRAPPALLI,RAJESSH. T,Naam Tamilar Katchi,Tamil Nadu,,0.01 Cr,107458,1,10.18
Others,10,Eluru,RAJESWARA RAO KONDRU,Bharatheeya Jawan Kisan Party,Andhra Pradesh,,0.00 Cr,732,1,0.05
Others,1,Kasaragod,RAJESWARI K.R,Independent,Kerala,1,0.00 Cr,897,1,0.08
Others,4,KORBA,RAJGURU KEWAL GOSWAMI,Independent,Chhattisgarh,1,0.00 Cr,2202,1,0.18
Others,36,THOOTHUKKUDI,RAJHA N P,Naam Indiar Party,Tamil Nadu,,0.00 Cr,6640,1,0.68
Others,9,Jangipur,RAJIB CHATTERJEE,Bhartiya Lokmat Rashtrwadi Party,West Bengal,,0.00 Cr,1532,1,0.11
Others,8,Silchar,RAJIB DAS,Bahujan Maha Party,Assam,,0.00 Cr,1867,1,0.17
Others,7,Dhanbad,RAJIB TIWARI,Socialist Unity Centre Of India (COMMUNIST),Jharkhand,,0.00 Cr,1890,1,0.13
Others,7,Ludhiana,RAJINDER GHAI,Independent,Punjab,1,0.00 Cr,284,1,0.03
Others,1,Chandigarh,RAJINDER KAUR,Sainik Samaj Party,Chandigarh,,0.00 Cr,217,1,0.05
Others,3,SIRSA,RAJINDER KUMAR,Bharatiya Asha Party,Haryana,,0.00 Cr,1242,1,0.09
Others,2,Amritsar,RAJINDER KUMAR SHARMA,Independent,Punjab,1,0.00 Cr,900,1,0.1
Others,6,West Delhi,RAJIV KANT MISHRA,Independent,NCT OF Delhi,1,0.00 Cr,995,1,0.07
Others,25,Thane,RAJIV KONDIBA BHOSALE,Independent,Maharashtra,1,0.00 Cr,886,1,0.07
Others,7,Jhanjharpur,RAJIV KUMAR JHA,Independent,Bihar,1,0.00 Cr,12513,1,1.14
Others,7,Ludhiana,RAJIV KUMAR MEHRA,Jan Sewa Driver Party,Punjab,,0.00 Cr,1518,1,0.14
Others,70,Ghosi,RAJIV KUMAR SINGH,Independent,Uttar Pradesh,1,0.00 Cr,857,1,0.07
Others,28,Munger,RAJIV RANJAN SINGH ALIAS LALAN SINGH,Janata Dal  (United),Bihar,,0.06 Cr,550146,1,48.3
Others,1,GANGANAGAR,RAJKUMAR,Independent,Rajasthan,1,0.00 Cr,4375,1,0.31
Others,1,Saharanpur,RAJKUMAR,Independent,Uttar Pradesh,1,0.00 Cr,813,1,0.07
Others,5,Gulbarga,RAJKUMAR,BhartiyaBahujanKranti Dal,Karnataka,,0.00 Cr,709,1,0.05
Others,20,COIMBATORE,RAJKUMAR,Independent,Tamil Nadu,1,0.00 Cr,1013,1,0.07
Others,59,Gonda,RAJKUMAR,Independent,Uttar Pradesh,1,0.00 Cr,1989,1,0.21
Others,2,Peddapalle,RAJKUMAR DURGAM,Independent,Telangana,1,0.00 Cr,479,1,0.04
Others,20,COIMBATORE,RAJKUMAR G,Independent,Tamil Nadu,1,0.00 Cr,892,1,0.06
Others,20,COIMBATORE,RAJKUMAR G B,Independent,Tamil Nadu,1,0.00 Cr,611,1,0.04
Others,14,NAGAUR,RAJKUMAR JAT,Independent,Rajasthan,1,0.00 Cr,8232,1,0.66
Others,20,COIMBATORE,RAJKUMAR M,Independent,Tamil Nadu,1,0.00 Cr,1068,1,0.08
Others,15,BALAGHAT,RAJKUMAR NAGESHWER,Independent,Madhya Pradesh,1,0.00 Cr,6728,1,0.49
Others,24,Kolkata Uttar,RAJKUMAR PALIT,Mission Naya Digant Party,West Bengal,,0.00 Cr,772,1,0.08
Others,22,DINDIGUL,RAJKUMAR R,Independent,Tamil Nadu,1,0.00 Cr,4416,1,0.38
Others,20,BANSWARA,RAJKUMAR S/O HIRALAL,Independent,Rajasthan,1,0.01 Cr,74598,1,4.56
Others,20,BANSWARA,RAJKUMAR S/O PREMJI,Independent,Rajasthan,1,0.00 Cr,41790,1,2.55
Others,40,Osmanabad,RAJKUMAR SAHEBRAO PATIL,Independent,Maharashtra,1,0.00 Cr,593,1,0.05
Others,5,BILASPUR,RAJKUMAR SAHU,Independent,Chhattisgarh,1,0.00 Cr,829,1,0.06
Others,1,Inner Manipur,RAJKUMAR SOMENDRO SINGH,Independent,Manipur,1,0.00 Cr,13050,1,1.64
Others,1,MORENA,RAJKUMARI,Independent,Madhya Pradesh,1,0.00 Cr,1441,1,0.12
Others,42,Birbhum,RAJNATH SARKAR,Bahujan Samaj Party,West Bengal,,0.00 Cr,5882,1,0.39
Others,14,Darbhanga,RAJNISH KUMAR,Jantantra Awaj Party,Bihar,,0.00 Cr,3638,1,0.36
Others,24,Begusarai,RAJNISH KUMAR MUKHIYA,Rashtriya Jansambhavna Party,Bihar,,0.00 Cr,10872,1,0.84
Others,5,Hoshiarpur,RAJPAL NADALI,Bahujan Mukti Party,Punjab,,0.00 Cr,1140,1,0.12
Others,16,Hathras,RAJPAL SINGH,Independent,Uttar Pradesh,1,0.00 Cr,2372,1,0.22
Others,12,Uttara Kannada,RAJSHEKHAR. SHANKAR. HINDALAGI.,Independent,Karnataka,1,0.00 Cr,5397,1,0.43
Others,21,Mysore,RAJU,Independent,Karnataka,1,0.00 Cr,1949,1,0.13
Others,11,Dharwad,RAJU ANANTSA NAIKWADI,Independent,Karnataka,1,0.00 Cr,3601,1,0.26
Others,8,Silchar,RAJU DAS,Independent,Assam,1,0.00 Cr,4597,1,0.42
Others,11,Sonitpur,RAJU DEURI,Bodoland Peoples Front,Assam,,0.00 Cr,19892,1,1.54
Others,2,Dumka,RAJU EMANUEL MURMU,Ambedkarite Party of India,Jharkhand,,0.00 Cr,3060,1,0.26
Others,7,Amravati,RAJU MAHADEVRAO SONONE,Independent,Maharashtra,1,0.00 Cr,232,1,0.02
Others,48,Hatkanangale,RAJU SHETTI,Swabhimani Paksha,Maharashtra,,0.02 Cr,179850,1,13.88
Others,15,Muzaffarpur,RAJU SINGH,Independent,Bihar,1,0.00 Cr,984,1,0.09
Others,33,Buxar,RAJU SINGH,Bahujan Mukti Party,Bihar,,0.00 Cr,4339,1,0.4
Others,25,Navsari,RAJU VARDE,Independent,Gujarat,1,0.00 Cr,3184,1,0.24
Others,20,Firozabad,RAJVEER,Independent,Uttar Pradesh,1,0.00 Cr,1380,1,0.12
Others,4,Jalandhar,RAJWANT KAUR KHALSA,Apna Samaj Party,Punjab,,0.00 Cr,952,1,0.1
Others,9,Faridkot,RAJWINDER SINGH DHARAMKOT,Shiromani Akali Dal,Punjab,,0.01 Cr,138251,1,13.63
Others,2,BHIND,RAKESH,Independent,Madhya Pradesh,1,0.00 Cr,2369,1,0.23
Others,4,GUNA,RAKESH,Independent,Madhya Pradesh,1,0.00 Cr,3052,1,0.22
Others,6,SONIPAT,RAKESH,Samata Party,Haryana,,0.00 Cr,410,1,0.04
Others,3,Sambalpur,RAKESH BAG,Bharatiya Nyay-Adhikar Raksha Party,Odisha,,0.00 Cr,1708,1,0.14
Others,13,JABALPUR,RAKESH CHOUDHARY,Bahujan Samaj Party,Madhya Pradesh,,0.00 Cr,21416,1,1.85
Others,3,GWALIOR,RAKESH DHAKAD,Independent,Madhya Pradesh,1,0.00 Cr,3220,1,0.24
Others,6,SONIPAT,RAKESH DHARIWAL,Rashtriya Jatigat Aarakshan Virodhi Party,Haryana,,0.00 Cr,215,1,0.02
Others,1,AMBALA,RAKESH KUMAR,Haryana Jansena Party,Haryana,,0.00 Cr,3111,1,0.23
Others,17,Mathura,RAKESH KUMAR,Independent,Uttar Pradesh,1,0.00 Cr,4494,1,0.47
Others,22,Ujiarpur,RAKESH KUMAR,Independent,Bihar,1,0.00 Cr,5957,1,0.57
Others,7,Ludhiana,RAKESH KUMAR (RICKY),Sunahara Bharat Party,Punjab,,0.00 Cr,2091,1,0.2
Others,7,DAMOH,RAKESH KUMAR AHIRWAR,Independent,Madhya Pradesh,1,0.00 Cr,2051,1,0.19
Others,24,Kalyan,RAKESH KUMAR DHISULAL JAIN,Independent,Maharashtra,1,0.00 Cr,602,1,0.06
Others,17,HOSHANGABAD,RAKESH RAMPRASAD RICKY,Independent,Madhya Pradesh,1,0.00 Cr,5079,1,0.41
Others,7,DURG,RAKESH SAHU,Nyaydharmsabha,Chhattisgarh,,0.00 Cr,1262,1,0.08
Others,30,Patna Sahib,RAKESH SHARMA,Independent,Bihar,1,0.00 Cr,9943,1,0.92
Others,7,ROHTAK,RAKESH SINGH,Rashtrawadi Janlok Party (Satya),Haryana,,0.00 Cr,2714,1,0.22
Others,14,MANDLA,RAKESH SINGH THAKUR,Independent,Madhya Pradesh,1,0.00 Cr,10346,1,0.67
Others,5,Sabarkantha,RAKESHSINH MAHOBATSINH ZALA,Bhartiya Jan Parishad,Gujarat,,0.00 Cr,1951,1,0.15
Others,2,MANDI,RAKHEE GUPTA,Independent,Himachal Pradesh,1,0.00 Cr,1051,1,0.1
Others,30,Sitapur,RAM ADHAR VERMA,Sardar Patel Siddhant Party,Uttar Pradesh,,0.00 Cr,2115,1,0.19
Others,50,Kaushambi,RAM ASREY,Manavtawadi Samaj Party,Uttar Pradesh,,0.00 Cr,1950,1,0.19
Others,24,Begusarai,RAM BADAN RAI,Karpoori Janta Dal,Bihar,,0.00 Cr,6644,1,0.51
Others,5,SAGAR,RAM BHJAN BANSAL,Samata Party,Madhya Pradesh,,0.00 Cr,3153,1,0.27
Others,49,Fatehpur,RAM BIHARI,Bhartiya Shakti Chetna Party,Uttar Pradesh,,0.00 Cr,2344,1,0.21
Others,16,JODHPUR,RAM DAYAL BISHNOI,Rashtriya Janshakti Party (Secular),Rajasthan,,0.00 Cr,503,1,0.04
Others,7,South Delhi,RAM GOPAL,Haryana Jansena Party,NCT OF Delhi,,0.00 Cr,3958,1,0.31
Others,10,REWA,RAM GOPAL SINGH,Peoples Party of India (Democratic),Madhya Pradesh,,0.00 Cr,3509,1,0.38
Others,76,Chandauli,RAM GOVIND,Samajhdar Party,Uttar Pradesh,,0.00 Cr,1977,1,0.18
Others,40,Osmanabad,RAM HANUMANT SHENDAGE,Independent,Maharashtra,1,0.00 Cr,3263,1,0.25
Others,61,Basti,RAM KARAN GAUTAM,Independent,Uttar Pradesh,1,0.00 Cr,2645,1,0.24
Others,62,Sant Kabir Nagar,RAM KRISHNA DWIVEDI,Independent,Uttar Pradesh,1,0.00 Cr,4509,1,0.41
Others,17,Gopalganj,RAM KUMAR MANJHI,Gana Suraksha Party,Bihar,,0.00 Cr,8540,1,0.8
Others,39,Pratapgarh,RAM KUMAR YADAV,Socialist Unity Centre Of India (COMMUNIST),Uttar Pradesh,,0.00 Cr,1071,1,0.11
Others,23,Samastipur,RAM LAKHAN  MAHTO,Bahujan Samaj Party,Bihar,,0.00 Cr,12732,1,1.16
Others,56,Baharaich,RAM MILAN,Sardar Patel Siddhant Party,Uttar Pradesh,,0.00 Cr,1699,1,0.16
Others,74,Machhlishahr,RAM MILAN,Sardar Patel Siddhant Party,Uttar Pradesh,,0.00 Cr,1716,1,0.16
Others,6,West Delhi,RAM NARAYAN MOHANTY,Independent,NCT OF Delhi,1,0.00 Cr,434,1,0.03
Others,29,Dhaurahra,RAM NARESH,Independent,Uttar Pradesh,1,0.00 Cr,1290,1,0.12
Others,55,Ambedkar Nagar,RAM NARESH PRAJAPATI,Bhagidari Party(P),Uttar Pradesh,,0.00 Cr,3413,1,0.29
Others,31,Patliputra,RAM NIRANJAN ROY,Rashtrawadi Chetna Party,Bihar,,0.00 Cr,3915,1,0.32
Others,78,Bhadohi,RAM PRAKASH MISHRA,Rashtriya Samaj Paksha,Uttar Pradesh,,0.00 Cr,5270,1,0.49
Others,3,GWALIOR,RAM PRAKASH SINGH PAL,Rashtra Uday Party,Madhya Pradesh,,0.00 Cr,1071,1,0.08
Others,4,Keonjhar,RAM PRASAD HEMBRAM,Bahujan Samaj Party,Odisha,,0.00 Cr,3895,1,0.31
Others,3,Jalpaiguri,RAM PRASAD MANDAL,Socialist Unity Centre Of India (COMMUNIST),West Bengal,,0.00 Cr,3835,1,0.24
Others,7,Jhanjharpur,RAM PRASAD RAUT,Independent,Bihar,1,0.00 Cr,26010,1,2.38
Others,23,Badaun,RAM PRATAP MAURYA,Independent,Uttar Pradesh,1,0.00 Cr,1543,1,0.14
Others,73,Jaunpur,RAM PYARE,Socialist Unity Centre Of India (COMMUNIST),Uttar Pradesh,,0.00 Cr,1161,1,0.11
Others,68,Lalganj,RAM PYARE SHARAN VIJAITA,Independent,Uttar Pradesh,1,0.00 Cr,2341,1,0.23
Others,20,Berhampur,RAM SANKAR SATAPATHY,Independent,Odisha,1,0.00 Cr,3871,1,0.37
Others,32,Arrah,RAM SARE SINGH,Peoples Party of India (Democratic),Bihar,,0.00 Cr,2541,1,0.23
Others,80,Robertsganj,RAM SHIROMANI,Sardar Patel Siddhant Party,Uttar Pradesh,,0.00 Cr,3123,1,0.31
Others,1,MORENA,RAM SUNDER SHARMA,Independent,Madhya Pradesh,1,0.00 Cr,1767,1,0.15
Others,33,Buxar,RAM SWAROOP CHAUHAN,Independent,Bihar,1,0.00 Cr,5516,1,0.51
Others,59,Gonda,RAM UJAGAR,Independent,Uttar Pradesh,1,0.00 Cr,3535,1,0.37
Others,13,Palamau,RAM VACHAN RAM,Bahujan Mukti Party,Jharkhand,,0.00 Cr,4953,1,0.36
Others,29,Mumbai North Central,RAMA ARUN SABLE,Independent,Maharashtra,1,0.00 Cr,636,1,0.07
Others,9,Narsapuram,RAMA DURGA PRASAD THOLETI,Independent,Andhra Pradesh,1,0.00 Cr,920,1,0.07
Others,17,BARMER,RAMA RAM,Independent,Rajasthan,1,0.00 Cr,6041,1,0.36
Others,2,Kannur,RAMACHANDRAN BAVILEERI,Bharatheeya Jawan Kisan Party,Kerala,,0.00 Cr,2649,1,0.25
Others,15,SALEM,RAMACHANDRAN C,Dhesiya Makkal Kazhagam,Tamil Nadu,,0.00 Cr,758,1,0.06
Others,20,COIMBATORE,RAMACHANDRAN M,Independent,Tamil Nadu,1,0.00 Cr,663,1,0.05
Others,20,COIMBATORE,RAMACHANDRAN R,Independent,Tamil Nadu,1,0.00 Cr,369,1,0.03
Others,1,SURGUJA,RAMADHAR SINGH,Independent,Chhattisgarh,1,0.00 Cr,10861,1,0.75
Others,20,Mandya,RAMAIAH. D,Independent,Karnataka,1,0.00 Cr,3810,1,0.26
Others,22,RAJSAMAND,RAMAKISHAN BHADU,Bahujan Samaj Party,Rajasthan,,0.00 Cr,9135,1,0.75
Others,38,TIRUNELVELI,RAMAKRISHNAN N,Nam India Naam Indiyar Katchi,Tamil Nadu,,0.00 Cr,790,1,0.07
Others,6,Raichur,RAMALINGAPPA,Socialist Unity Centre Of India (COMMUNIST),Karnataka,,0.00 Cr,2409,1,0.19
Others,21,Mysore,RAMAMURTHY. M,Independent,Karnataka,1,0.00 Cr,3605,1,0.24
Others,16,NAMAKKAL,RAMAN V,Bahujan Samaj Party,Tamil Nadu,,0.00 Cr,2157,1,0.19
Others,33,Jhargram,RAMANATH ORANG,Independent,West Bengal,1,0.00 Cr,7188,1,0.48
Others,32,MADURAI,RAMANATHAN S,Independent,Tamil Nadu,1,0.00 Cr,1194,1,0.12
Others,26,Valsad,RAMANBHAI KARSHANBHAI PATEL,Independent,Gujarat,1,0.00 Cr,6745,1,0.5
Others,32,MADURAI,RAMAR PANDI T,Bahujan Samaj Party,Tamil Nadu,,0.00 Cr,2506,1,0.25
Others,21,POLLACHI,RAMASAMY K,Independent,Tamil Nadu,1,0.00 Cr,1825,1,0.16
Others,16,NAMAKKAL,RAMASAMY N,Independent,Tamil Nadu,1,0.00 Cr,1250,1,0.11
Others,16,NAMAKKAL,RAMASAMY P,Independent,Tamil Nadu,1,0.00 Cr,1350,1,0.12
Others,37,TENKASI,RAMASAMY P,Viro Ke Vir Indian Party,Tamil Nadu,,0.00 Cr,3412,1,0.33
Others,15,SALEM,RAMASUNDARAM D,Independent,Tamil Nadu,1,0.00 Cr,422,1,0.03
Others,19,Ananthapur,RAMAVTH CHINNA RAMAPPA NAIK,Jaibhim Rao Bharat Party,Andhra Pradesh,,0.00 Cr,745,1,0.05
Others,1,Araku (ST),RAMBABU JALLI,Telugu Rajadhikara Samiti Party,Andhra Pradesh,,0.00 Cr,4959,1,0.43
Others,8,ALWAR,RAMBABU SHARMA,Independent,Rajasthan,1,0.00 Cr,2232,1,0.18
Others,2,Peddapalle,RAMCHANDAR NICHHAKOLA,Dalita Bahujana Party,Telangana,,0.00 Cr,2629,1,0.24
Others,12,Lohardaga,RAMCHANDRA BHAGAT,Lokhit Adhikar Party,Jharkhand,,0.00 Cr,4310,1,0.45
Others,48,Hatkanangale,RAMCHANDRA GOVINDRAO SALUNKHE,Independent,Maharashtra,1,0.00 Cr,618,1,0.05
Others,38,Shirdi,RAMCHANDRA NAMDEV JADHAV,Bahujan Samaj Party,Maharashtra,,0.00 Cr,7040,1,0.66
Others,7,Bidar,RAMCHANDRA NARAYAN KACHAVE,Kranti Kari Jai Hind Sena,Karnataka,,0.00 Cr,472,1,0.04
Others,65,Kushi Nagar,RAMCHANDRA SINGH,Independent,Uttar Pradesh,1,0.00 Cr,3621,1,0.34
Others,24,RATLAM,RAMCHANDRA SOLANKI,Bahujan Samaj Party,Madhya Pradesh,,0.00 Cr,15172,1,0.99
Others,20,RAJGARH,RAMCHARAN PIRJAPATI,Lok Samaj Party,Madhya Pradesh,,0.00 Cr,1294,1,0.09
Others,48,Banda,RAMCHRAN,Independent,Uttar Pradesh,1,0.00 Cr,5423,1,0.52
Others,14,Yavatmal- Washim,RAMDAS BAJIRAO GHODAM,Independent,Maharashtra,1,0.00 Cr,6781,1,0.55
Others,13,AJMER,RAMDEV,Bahujan Samaj Party,Rajasthan,,0.00 Cr,4944,1,0.41
Others,4,Bijnor,RAMDHAN SINGH,Majdoor Kisan Union Party,Uttar Pradesh,,0.00 Cr,2105,1,0.21
Others,79,Mirzapur,RAMDHANI,Rashtriya Samaj Paksha,Uttar Pradesh,,0.00 Cr,4915,1,0.44
Others,2,KURUKSHETRA,RAMDIYA,Independent,Haryana,1,0.00 Cr,556,1,0.05
Others,1,Tripura West,RAMENDRA REANG,Independent,Tripura,1,0.00 Cr,8932,1,0.74
Others,6,SONIPAT,RAMESH,Independent,Haryana,1,0.00 Cr,1651,1,0.15
Others,46,Jhansi,RAMESH,Independent,Uttar Pradesh,1,0.00 Cr,6338,1,0.46
Others,11,TIRUVANNAMALAI,"RAMESH , T.P.",Independent,Tamil Nadu,1,0.00 Cr,281,1,0.02
Others,9,KRISHNAGIRI,RAMESH A,Independent,Tamil Nadu,1,0.00 Cr,819,1,0.07
Others,15,Warangal,RAMESH BABU SHANIGARAPU,Independent,Telangana,1,0.00 Cr,662,1,0.05
Others,56,Baharaich,RAMESH BALMIKI,Independent,Uttar Pradesh,1,0.00 Cr,3227,1,0.31
Others,42,Solapur,RAMESH BHIMRAO SHIKHARE,Independent,Maharashtra,1,0.00 Cr,3146,1,0.26
Others,5,Gulbarga,RAMESH BHIMSING CHAVAN,Independent,Karnataka,1,0.00 Cr,1334,1,0.1
Others,3,HAMIRPUR,RAMESH CHAND SARTHI,Independent,Himachal Pradesh,1,0.00 Cr,560,1,0.05
Others,5,Raiganj,RAMESH CHANDRA SINHA,Bhumiputra United Party,West Bengal,,0.00 Cr,1051,1,0.08
Others,27,Shahjahanpur,RAMESH CHANDRA VERMA,Manav Kranti Party,Uttar Pradesh,,0.00 Cr,1076,1,0.09
Others,4,KORBA,RAMESH DAS MAHANT,Independent,Chhattisgarh,1,0.00 Cr,823,1,0.07
Others,1,MORENA,RAMESH GARG,Bahujan Samaj Party,Madhya Pradesh,,0.02 Cr,179669,1,15.13
Others,14,Bhongir,RAMESH GOUD THALLAPELLY,Alliance of Democratic Reforms Party,Telangana,,0.00 Cr,8146,1,0.58
Others,7,Bidar,RAMESH J CHAVAN,Karnataka Rashtra Samithi,Karnataka,,0.00 Cr,472,1,0.04
Others,7,Amalapuram (SC),RAMESH JILLELLA,Jatiya Jana Sena Party,Andhra Pradesh,,0.00 Cr,872,1,0.07
Others,26,Uluberia,RAMESH KHANRA,Independent,West Bengal,1,0.00 Cr,5104,1,0.37
Others,3,SIRSA,RAMESH KHATAK,Jannayak Janta Party,Haryana,,0.00 Cr,20080,1,1.48
Others,3,CHURU,RAMESH KUMAR,Independent,Rajasthan,1,0.00 Cr,5724,1,0.4
Others,29,Nalanda,RAMESH KUMAR,Naki Bharatiya Ekta Party,Bihar,,0.00 Cr,3845,1,0.34
Others,34,Mohanlalganj,RAMESH KUMAR,Independent,Uttar Pradesh,1,0.00 Cr,1841,1,0.13
Others,8,Supaul,RAMESH KUMAR ANAND,"Proutist Bloc, India",Bihar,,0.00 Cr,9451,1,0.77
Others,18,JALORE,RAMESH KUMAR BHANDARI,Independent,Rajasthan,1,0.00 Cr,3910,1,0.27
Others,6,West Delhi,RAMESH KUMAR JAIN @ NIRBHIK,Gareeb Aadmi Party,NCT OF Delhi,,0.00 Cr,971,1,0.06
Others,9,Hyderabad,RAMESH KUMAR MATANGI,Sakala Janula Party,Telangana,,0.00 Cr,663,1,0.06
Others,4,Nainital-Udhamsingh Nagar,RAMESH KUMAR MAX,Independent,Uttarakhand,1,0.00 Cr,3300,1,0.26
Others,52,Allahabad,RAMESH KUMAR PATEL,Bahujan Samaj Party,Uttar Pradesh,,0.00 Cr,49144,1,5.19
Others,1,Gurdaspur,RAMESH KUMAR TOLLA,Bharatheeya Jawan Kisan Party,Punjab,,0.00 Cr,1098,1,0.1
Others,1,Gurdaspur,RAMESH LAL,National Republic Party Of India,Punjab,,0.00 Cr,657,1,0.06
Others,4,Jalandhar,RAMESH LAL KALA,Independent,Punjab,1,0.00 Cr,876,1,0.09
Others,2,Peddapalle,RAMESH MANDA,Dharma Samaj Party,Telangana,,0.00 Cr,4334,1,0.4
Others,18,Chitradurga,RAMESH NAIK .T.,Uttama Prajaakeeya Party,Karnataka,,0.00 Cr,2206,1,0.16
Others,6,RAJNANDGAON,RAMESH RAJPUT,Bhartiya Shakti Chetna Party,Chhattisgarh,,0.00 Cr,1737,1,0.12
Others,5,SIKAR,RAMESH SHARMA,Bhartiya Party,Rajasthan,,0.00 Cr,1549,1,0.12
Others,8,Wardha,RAMESH SINHA,Independent,Maharashtra,1,0.00 Cr,799,1,0.07
Others,13,Nalgonda,RAMESH SUNKARA,Independent,Telangana,1,0.00 Cr,3569,1,0.28
Others,16,NAMAKKAL,RAMESH T,Ahimsa Socialist Party,Tamil Nadu,,0.00 Cr,2421,1,0.21
Others,16,NAMAKKAL,RAMESH T R,Independent,Tamil Nadu,1,0.00 Cr,1325,1,0.12
Others,26,Bhagalpur,RAMESH TUDU,Independent,Bihar,1,0.00 Cr,6634,1,0.62
Others,6,KANCHEEPURAM,RAMESH. S,Independent,Tamil Nadu,1,0.00 Cr,1318,1,0.1
Others,5,Zahirabad,RAMESH. SAJJAPUR.,Independent,Telangana,1,0.00 Cr,2479,1,0.2
Others,11,TIRUVANNAMALAI,"RAMESHBABU,  R.",Naam Tamilar Katchi,Tamil Nadu,,0.01 Cr,83869,1,7.32
Others,39,KANNIYAKUMARI,RAMESHKUMAR J L,Independent,Tamil Nadu,1,0.00 Cr,465,1,0.05
Others,6,Giridih,RAMESHWAR DUSADH,Independent,Jharkhand,1,0.00 Cr,11020,1,0.87
Others,23,BHILWARA,RAMESHWAR LAL BAIRWA,Bahujan Samaj Party,Rajasthan,,0.00 Cr,8283,1,0.64
Others,21,CHITTORGARH,RAMESHWAR LAL BAIRWA (INDORA),Independent,Rajasthan,1,0.00 Cr,9539,1,0.64
Others,16,Vaishali,RAMESHWAR MAHTO,Bhartiya Sarthak Party,Bihar,,0.00 Cr,4150,1,0.35
Others,3,Godda,RAMESHWAR MANDAL,Peoples Party of India (Democratic),Jharkhand,,0.00 Cr,3316,1,0.24
Others,50,Kaushambi,RAMESHWAR PRASAD,Bhartiya Shakti Chetna Party,Uttar Pradesh,,0.00 Cr,2013,1,0.2
Others,5,Kodarma,RAMESHWAR PRASAD YADAV,Independent,Jharkhand,1,0.00 Cr,4229,1,0.31
Others,5,BILASPUR,RAMESHWAR SAHU,Independent,Chhattisgarh,1,0.00 Cr,1761,1,0.13
Others,24,RATLAM,RAMESHWAR SINGAR,Independent,Madhya Pradesh,1,0.00 Cr,4607,1,0.3
Others,6,RAJNANDGAON,RAMFAL PATIL,Nyaydharmsabha,Chhattisgarh,,0.00 Cr,1537,1,0.11
Others,44,Akbarpur,RAMGOPAL,Rashtriya Janutthan Party,Uttar Pradesh,,0.00 Cr,1157,1,0.11
Others,17,HOSHANGABAD,RAMGOVIND BARUAA,Bahujan Samaj Party,Madhya Pradesh,,0.00 Cr,15387,1,1.23
Others,8,Ranchi,RAMHARI GOPE,Ambedkarite Party of India,Jharkhand,,0.00 Cr,6309,1,0.44
Others,6,Anandpur Sahib,RAMJAAN KHAN,Independent,Punjab,1,0.00 Cr,672,1,0.06
Others,32,Arrah,RAMJEE SINGH,Voters Party  International,Bihar,,0.00 Cr,2440,1,0.22
Others,4,Bijapur,RAMJI YAMANAPPA BUDDHAPRIYA,Naki Bharatiya Ekta Party,Karnataka,,0.00 Cr,2426,1,0.19
Others,1,Kachchh,RAMJIBHAI JAKHUBHAI DAFDA,Right to Recall Party,Gujarat,,0.00 Cr,1370,1,0.13
Others,37,Aurangabad,RAMJIT SINGH,Rashtriya Jansambhavna Party,Bihar,,0.00 Cr,9243,1,0.98
Others,10,KARAULI-DHOLPUR,RAMKHILADI DHOVI,Independent,Rajasthan,1,0.00 Cr,5473,1,0.55
Others,49,Fatehpur,RAMKISHOR,Rashtra Uday Party,Uttar Pradesh,,0.00 Cr,4079,1,0.37
Others,8,RAIPUR,RAMKRISHNA VERMA,Independent,Chhattisgarh,1,0.00 Cr,2185,1,0.14
Others,14,MANDLA,RAMKUMAR INWATI [ADVOCATE],Smart Indians Party,Madhya Pradesh,,0.00 Cr,2510,1,0.16
Others,21,Diamond harbour,RAMKUMAR MONDAL,Socialist Unity Centre Of India (COMMUNIST),West Bengal,,0.00 Cr,1418,1,0.09
Others,13,JABALPUR,RAMKUMAR PASI,Bahujan Awam Party,Madhya Pradesh,,0.00 Cr,690,1,0.06
Others,53,Barabanki,RAMLAKHAN PASI,Independent,Uttar Pradesh,1,0.00 Cr,2928,1,0.23
Others,13,AJMER,RAMLAL,Akhil Bhartiya Aamjan Party,Rajasthan,,0.00 Cr,818,1,0.07
Others,70,Ghosi,RAMNARESH YADAV,Jan Raajya Party,Uttar Pradesh,,0.00 Cr,885,1,0.08
Others,24,KOTA,RAMNATH MEHRA,Independent,Rajasthan,1,0.00 Cr,2422,1,0.16
Others,72,Ballia,RAMNIVAS GOND,Gondvana Gantantra Party,Uttar Pradesh,,0.00 Cr,2672,1,0.27
Others,1,MORENA,RAMNIWASH,Independent,Madhya Pradesh,1,0.00 Cr,1973,1,0.17
Others,32,Misrikh,RAMPAL,Independent,Uttar Pradesh,1,0.00 Cr,3978,1,0.38
Others,1,Tehri Garhwal,RAMPAL SINGH,Peoples Party of India (Democratic),Uttarakhand,,0.00 Cr,2362,1,0.27
Others,21,DEWAS,RAMPRASAD,Aazad Samaj Party (Kanshi Ram),Madhya Pradesh,,0.00 Cr,7220,1,0.49
Others,26,Uluberia,RAMPRASAD GHORAI,Indian Unity Centre,West Bengal,,0.00 Cr,1572,1,0.11
